NC_035107.1	0	100000	10.013755	266.940812	32821
NC_035107.1	100000	200000	10.687058	407.928303	44091
NC_035107.1	200000	300000	24.291441	657.005486	39207
NC_035107.1	300000	400000	48.516237	1354.849763	49469
NC_035107.1	400000	500000	25.533137	746.583067	31192
NC_035107.1	500000	600000	34.47367	627.03063	20768
NC_035107.1	600000	700000	9.823721	385.84585	16440
NC_035107.1	700000	800000	23.55274	635.841437	21536
NC_035107.1	800000	900000	25.417748	546.429759	16204
NC_035107.1	900000	1000000	101.87423	848.658023	23585
NC_035107.1	1000000	1100000	52.529244	755.861519	24659
NC_035107.1	1100000	1200000	54.953964	670.695577	20777
NC_035107.1	1200000	1300000	112.446249	760.653286	28634
NC_035107.1	1300000	1400000	90.950016	652.742768	22597
NC_035107.1	1400000	1500000	157.463603	982.541507	27890
NC_035107.1	1500000	1600000	59.193254	458.063395	12771
NC_035107.1	1600000	1700000	68.953668	575.751003	16995
NC_035107.1	1700000	1800000	29.322573	412.256127	12391
NC_035107.1	1800000	1900000	49.17649	751.750284	19258
NC_035107.1	1900000	2000000	82.50724	763.442481	28623
NC_035107.1	2000000	2100000	77.451261	1042.212317	21861
NC_035107.1	2100000	2200000	67.391959	810.229955	23453
NC_035107.1	2200000	2300000	86.989053	847.394349	21140
NC_035107.1	2300000	2400000	39.042855	545.418878	17855
NC_035107.1	2400000	2500000	41.848124	571.337557	19012
NC_035107.1	2500000	2600000	61.802061	736.933842	18255
NC_035107.1	2600000	2700000	93.485322	718.638783	18236
NC_035107.1	2700000	2800000	89.661995	1139.09497	24789
NC_035107.1	2800000	2900000	48.106338	504.258414	14807
NC_035107.1	2900000	3000000	68.555523	658.536266	19623
NC_035107.1	3000000	3100000	72.907694	821.213419	22067
NC_035107.1	3100000	3200000	84.382692	849.841261	23925
NC_035107.1	3200000	3300000	56.823931	636.847379	22794
NC_035107.1	3300000	3400000	53.035778	745.458241	24037
NC_035107.1	3400000	3500000	47.901626	593.215584	20374
NC_035107.1	3500000	3600000	69.763961	777.93462	27413
NC_035107.1	3600000	3700000	86.499213	1083.032303	29439
NC_035107.1	3700000	3800000	84.65465	783.934708	19662
NC_035107.1	3800000	3900000	43.409045	563.770047	13682
NC_035107.1	3900000	4000000	45.737775	614.893984	18687
NC_035107.1	4000000	4100000	45.915498	669.007265	18537
NC_035107.1	4100000	4200000	96.209816	1127.946899	32757
NC_035107.1	4200000	4300000	46.44147	844.970208	21599
NC_035107.1	4300000	4400000	38.952833	506.974332	13220
NC_035107.1	4400000	4500000	70.129565	718.41279	15507
NC_035107.1	4500000	4600000	74.554588	942.36854	22492
NC_035107.1	4600000	4700000	91.228231	981.050042	19641
NC_035107.1	4700000	4800000	72.95985	707.82227	19413
NC_035107.1	4800000	4900000	70.966617	763.660692	20361
NC_035107.1	4900000	5000000	53.515456	690.122743	19253
NC_035107.1	5000000	5100000	61.421629	578.096666	17150
NC_035107.1	5100000	5200000	85.340573	956.651102	24604
NC_035107.1	5200000	5300000	55.111751	663.369849	17762
NC_035107.1	5300000	5400000	68.319067	847.320843	21159
NC_035107.1	5400000	5500000	51.143306	596.393594	16033
NC_035107.1	5500000	5600000	82.728423	720.067179	19961
NC_035107.1	5600000	5700000	124.86934	1011.384701	32486
NC_035107.1	5700000	5800000	97.107334	715.47279	29164
NC_035107.1	5800000	5900000	101.015562	872.161214	24876
NC_035107.1	5900000	6000000	119.331673	855.015687	23105
NC_035107.1	6000000	6100000	92.824521	804.61239	23365
NC_035107.1	6100000	6200000	58.939825	581.20655	14593
NC_035107.1	6200000	6300000	94.760633	932.112205	25576
NC_035107.1	6300000	6400000	45.38353	520.281145	16936
NC_035107.1	6400000	6500000	52.445951	682.669397	18137
NC_035107.1	6500000	6600000	48.228055	777.794772	21025
NC_035107.1	6600000	6700000	83.782948	806.630268	26938
NC_035107.1	6700000	6800000	65.480661	648.199411	17427
NC_035107.1	6800000	6900000	47.294679	918.829293	20906
NC_035107.1	6900000	7000000	83.219929	1316.170333	31389
NC_035107.1	7000000	7100000	153.373846	1161.125347	26839
NC_035107.1	7100000	7200000	82.110892	824.52388	17228
NC_035107.1	7200000	7300000	77.991965	905.442629	20838
NC_035107.1	7300000	7400000	85.981959	1190.617164	22609
NC_035107.1	7400000	7500000	61.796965	789.93738	19646
NC_035107.1	7500000	7600000	139.405042	1248.583922	28971
NC_035107.1	7600000	7700000	51.860558	785.140916	22504
NC_035107.1	7700000	7800000	89.176751	1146.95348	23567
NC_035107.1	7800000	7900000	32.500585	522.89682	13061
NC_035107.1	7900000	8000000	59.462428	669.668309	18567
NC_035107.1	8000000	8100000	42.959726	621.030855	17001
NC_035107.1	8100000	8200000	34.801275	377.446207	10518
NC_035107.1	8200000	8300000	66.772435	676.24049	19074
NC_035107.1	8300000	8400000	26.930647	583.235182	16534
NC_035107.1	8400000	8500000	50.437758	510.7407	15243
NC_035107.1	8500000	8600000	120.974908	1221.010267	33876
NC_035107.1	8600000	8700000	95.887486	953.009348	28385
NC_035107.1	8700000	8800000	39.030084	602.244991	30904
NC_035107.1	8800000	8900000	68.438925	813.986443	25446
NC_035107.1	8900000	9000000	85.994491	882.413678	25295
NC_035107.1	9000000	9100000	47.866132	737.247208	24717
NC_035107.1	9100000	9200000	61.401753	755.803395	24724
NC_035107.1	9200000	9300000	234.257111	1836.683967	53008
NC_035107.1	9300000	9400000	249.159782	1705.293179	39262
NC_035107.1	9400000	9500000	33.12364	608.217498	17145
NC_035107.1	9500000	9600000	52.926936	666.71825	16556
NC_035107.1	9600000	9700000	82.991382	607.674866	18134
NC_035107.1	9700000	9800000	74.18378	596.63202	20707
NC_035107.1	9800000	9900000	87.174656	787.863912	20433
NC_035107.1	9900000	10000000	141.797369	834.054831	24767
NC_035107.1	10000000	10100000	115.520612	1058.099529	26417
NC_035107.1	10100000	10200000	75.988174	566.542796	17295
NC_035107.1	10200000	10300000	69.269819	721.510238	22514
NC_035107.1	10300000	10400000	122.28222	1086.230725	36837
NC_035107.1	10400000	10500000	59.378017	911.276166	25585
NC_035107.1	10500000	10600000	93.189454	797.271258	19566
NC_035107.1	10600000	10700000	56.670851	613.526023	17804
NC_035107.1	10700000	10800000	60.049144	714.732147	21602
NC_035107.1	10800000	10900000	92.713391	781.021309	22561
NC_035107.1	10900000	11000000	98.252922	778.279396	25969
NC_035107.1	11000000	11100000	42.018484	577.417762	17386
NC_035107.1	11100000	11200000	40.279862	641.5896	17836
NC_035107.1	11200000	11300000	84.294036	711.829254	23461
NC_035107.1	11300000	11400000	80.723675	861.432792	20030
