NC_035107.1	0	100000	6.619297	276.124299	32821
NC_035107.1	100000	200000	11.64265	408.059632	44091
NC_035107.1	200000	300000	26.32584	660.687252	39207
NC_035107.1	300000	400000	53.116826	1366.789925	49469
NC_035107.1	400000	500000	29.884834	750.33516	31192
NC_035107.1	500000	600000	43.600694	635.904198	20753
NC_035107.1	600000	700000	18.241102	391.177796	16440
NC_035107.1	700000	800000	23.076062	624.039007	21536
NC_035107.1	800000	900000	26.617085	540.068338	16204
NC_035107.1	900000	1000000	130.057735	852.554301	23262
NC_035107.1	1000000	1100000	54.634332	733.797391	24659
NC_035107.1	1100000	1200000	66.129387	672.796734	20777
NC_035107.1	1200000	1300000	149.072517	731.025033	28634
NC_035107.1	1300000	1400000	106.510774	643.590606	22597
NC_035107.1	1400000	1500000	165.695857	971.626312	27831
NC_035107.1	1500000	1600000	67.831012	457.968061	12771
NC_035107.1	1600000	1700000	72.897731	571.912945	16995
NC_035107.1	1700000	1800000	34.98652	411.423084	12391
NC_035107.1	1800000	1900000	54.633823	744.722619	19258
NC_035107.1	1900000	2000000	90.086656	753.270156	28623
NC_035107.1	2000000	2100000	76.617067	1023.526586	21861
NC_035107.1	2100000	2200000	79.862198	808.99985	23453
NC_035107.1	2200000	2300000	79.176932	794.918176	21139
NC_035107.1	2300000	2400000	42.967257	553.567391	17855
NC_035107.1	2400000	2500000	47.230021	572.843281	19012
NC_035107.1	2500000	2600000	65.82739	739.143307	18255
NC_035107.1	2600000	2700000	96.834253	706.514398	18236
NC_035107.1	2700000	2800000	108.877713	1134.366777	24789
NC_035107.1	2800000	2900000	64.287783	510.948423	14807
NC_035107.1	2900000	3000000	74.564523	652.386184	19623
NC_035107.1	3000000	3100000	72.895576	798.822182	22067
NC_035107.1	3100000	3200000	98.40101	848.440542	23925
NC_035107.1	3200000	3300000	65.34249	624.744075	22773
NC_035107.1	3300000	3400000	63.363048	743.060514	24037
NC_035107.1	3400000	3500000	51.795362	591.994723	20374
NC_035107.1	3500000	3600000	74.166107	762.254345	27413
NC_035107.1	3600000	3700000	86.469064	1079.012655	29439
NC_035107.1	3700000	3800000	92.594534	761.898816	19662
NC_035107.1	3800000	3900000	42.350778	548.335637	13724
NC_035107.1	3900000	4000000	52.335756	613.920434	18687
NC_035107.1	4000000	4100000	54.978517	677.486818	18537
NC_035107.1	4100000	4200000	100.71699	1120.599749	32756
NC_035107.1	4200000	4300000	54.447105	843.495711	21599
NC_035107.1	4300000	4400000	43.605478	502.980703	13220
NC_035107.1	4400000	4500000	77.857489	703.302607	15435
NC_035107.1	4500000	4600000	76.337082	916.074304	22492
NC_035107.1	4600000	4700000	109.006126	966.557188	19641
NC_035107.1	4700000	4800000	93.362243	706.338003	19413
NC_035107.1	4800000	4900000	78.181768	755.567144	20361
NC_035107.1	4900000	5000000	62.181767	679.860284	19253
NC_035107.1	5000000	5100000	70.12565	570.014643	17150
NC_035107.1	5100000	5200000	98.048349	943.63254	24604
NC_035107.1	5200000	5300000	61.969257	662.133095	17762
NC_035107.1	5300000	5400000	69.157616	832.762072	21159
NC_035107.1	5400000	5500000	60.033352	582.932594	16033
NC_035107.1	5500000	5600000	94.043261	716.543306	19961
NC_035107.1	5600000	5700000	135.348581	986.862392	32486
NC_035107.1	5700000	5800000	104.5653	699.235265	29164
NC_035107.1	5800000	5900000	120.957906	877.878275	24876
NC_035107.1	5900000	6000000	132.905175	838.891956	23105
NC_035107.1	6000000	6100000	112.977146	784.363843	23365
NC_035107.1	6100000	6200000	65.874718	571.941756	14593
NC_035107.1	6200000	6300000	98.666804	916.246126	25576
NC_035107.1	6300000	6400000	55.510231	529.849589	16936
NC_035107.1	6400000	6500000	69.608229	683.411497	18137
NC_035107.1	6500000	6600000	59.544098	781.005704	21025
NC_035107.1	6600000	6700000	92.433601	804.157848	26938
NC_035107.1	6700000	6800000	76.715436	640.530573	17427
NC_035107.1	6800000	6900000	53.562273	912.098619	20906
NC_035107.1	6900000	7000000	97.314266	1329.051002	31389
NC_035107.1	7000000	7100000	158.937214	1120.802191	26839
NC_035107.1	7100000	7200000	88.033614	821.341653	17228
NC_035107.1	7200000	7300000	82.718585	897.369375	20838
NC_035107.1	7300000	7400000	97.558748	1184.295931	22609
NC_035107.1	7400000	7500000	69.359098	792.328311	19646
NC_035107.1	7500000	7600000	190.888222	1251.858144	28971
NC_035107.1	7600000	7700000	54.483797	774.723516	22504
NC_035107.1	7700000	7800000	84.635054	1132.932549	23567
NC_035107.1	7800000	7900000	36.782719	530.127832	13061
NC_035107.1	7900000	8000000	63.530198	673.028718	18520
NC_035107.1	8000000	8100000	51.488606	618.317105	17001
NC_035107.1	8100000	8200000	38.668265	374.716105	10518
NC_035107.1	8200000	8300000	82.752559	680.463172	19074
NC_035107.1	8300000	8400000	37.699289	590.114794	16534
NC_035107.1	8400000	8500000	54.244896	492.379078	15243
NC_035107.1	8500000	8600000	125.83292	1176.125749	33876
NC_035107.1	8600000	8700000	95.148621	921.632228	28385
NC_035107.1	8700000	8800000	36.417836	596.68569	30904
NC_035107.1	8800000	8900000	72.674425	801.973909	25446
NC_035107.1	8900000	9000000	93.512716	878.160369	25295
NC_035107.1	9000000	9100000	61.33224	737.213896	24717
NC_035107.1	9100000	9200000	60.364475	747.76168	24724
NC_035107.1	9200000	9300000	275.159858	1826.319188	53008
NC_035107.1	9300000	9400000	285.245564	1697.695081	39262
NC_035107.1	9400000	9500000	35.614838	596.827476	17145
NC_035107.1	9500000	9600000	51.911569	650.598614	16556
NC_035107.1	9600000	9700000	86.237879	590.315384	18134
NC_035107.1	9700000	9800000	94.038493	592.073004	20707
NC_035107.1	9800000	9900000	89.513094	769.954978	20433
NC_035107.1	9900000	10000000	131.58394	796.811376	24767
NC_035107.1	10000000	10100000	123.840654	1029.589397	26417
NC_035107.1	10100000	10200000	80.084892	552.446531	17295
NC_035107.1	10200000	10300000	82.703248	719.099565	22514
NC_035107.1	10300000	10400000	132.397284	1071.352061	36777
NC_035107.1	10400000	10500000	73.652722	905.740493	25585
NC_035107.1	10500000	10600000	95.28506	786.208653	19566
NC_035107.1	10600000	10700000	63.559688	610.757335	17804
NC_035107.1	10700000	10800000	64.189461	700.71279	21602
NC_035107.1	10800000	10900000	102.534351	775.26978	22561
NC_035107.1	10900000	11000000	126.849255	787.23652	25969
NC_035107.1	11000000	11100000	43.653288	581.585761	17386
NC_035107.1	11100000	11200000	42.982307	632.334652	17836
NC_035107.1	11200000	11300000	100.659611	703.968263	23461
NC_035107.1	11300000	11400000	85.364578	844.247105	20030
NC_035107.1	11400000	11500000	53.549082	567.093502	16724
NC_035107.1	11500000	11600000	77.999648	1000.498685	19531
NC_035107.1	11600000	11700000	68.922734	489.836242	15817
NC_035107.1	11700000	11800000	161.698984	1042.933651	30396
NC_035107.1	11800000	11900000	154.115389	1044.477364	28606
NC_035107.1	11900000	12000000	107.178649	823.976197	25512
NC_035107.1	12000000	12100000	62.780228	895.702578	21067
NC_035107.1	12100000	12200000	124.008409	1034.932772	25208
NC_035107.1	12200000	12300000	76.829635	778.155888	23205
NC_035107.1	12300000	12400000	65.063285	827.310005	19453
NC_035107.1	12400000	12500000	68.317875	688.54142	21167
NC_035107.1	12500000	12600000	58.108303	570.81041	14562
NC_035107.1	12600000	12700000	53.766152	635.12671	18318
NC_035107.1	12700000	12800000	58.359545	713.835211	19066
NC_035107.1	12800000	12900000	51.49532	519.496937	12415
NC_035107.1	12900000	13000000	132.736553	1045.269176	31498
NC_035107.1	13000000	13100000	265.918615	1148.310065	34085
NC_035107.1	13100000	13200000	76.488332	827.018188	25635
NC_035107.1	13200000	13300000	52.030643	655.6951	17405
NC_035107.1	13300000	13400000	45.298137	653.290598	21827
NC_035107.1	13400000	13500000	74.041638	738.896068	20238
NC_035107.1	13500000	13600000	39.444078	376.231238	13561
NC_035107.1	13600000	13700000	124.499356	694.145111	21503
NC_035107.1	13700000	13800000	55.478064	585.513857	16400
NC_035107.1	13800000	13900000	102.53187	763.293723	21738
NC_035107.1	13900000	14000000	207.334306	1219.907075	30190
NC_035107.1	14000000	14100000	111.489558	1018.33806	26041
NC_035107.1	14100000	14200000	165.254309	1145.485652	31579
NC_035107.1	14200000	14300000	83.751148	666.153233	21133
NC_035107.1	14300000	14400000	296.589802	1565.513035	46139
NC_035107.1	14400000	14500000	243.003647	1701.412205	44927
NC_035107.1	14500000	14600000	321.821024	1998.681259	45936
NC_035107.1	14600000	14700000	395.264367	2197.16151	43343
NC_035107.1	14700000	14800000	348.384674	1983.132517	41588
NC_035107.1	14800000	14900000	318.635345	1574.967105	38143
NC_035107.1	14900000	15000000	122.73684	878.812969	26766
NC_035107.1	15000000	15100000	113.023612	902.999881	27285
NC_035107.1	15100000	15200000	129.327669	1219.810425	32605
NC_035107.1	15200000	15300000	94.824728	771.498978	20981
NC_035107.1	15300000	15400000	73.727157	572.482779	15837
NC_035107.1	15400000	15500000	115.536129	766.513106	20361
NC_035107.1	15500000	15600000	145.654326	890.896565	20477
NC_035107.1	15600000	15700000	139.783211	929.033804	22521
NC_035107.1	15700000	15800000	84.68471	658.998543	20723
NC_035107.1	15800000	15900000	195.004265	1088.410653	35483
NC_035107.1	15900000	16000000	118.920132	756.306296	20004
NC_035107.1	16000000	16100000	199.211692	870.965091	21712
NC_035107.1	16100000	16200000	268.582951	1093.713088	28189
NC_035107.1	16200000	16300000	240.74397	1054.962079	26950
NC_035107.1	16300000	16400000	396.687514	1530.266602	33624
NC_035107.1	16400000	16500000	154.447211	614.44711	21443
NC_035107.1	16500000	16600000	68.330456	731.326636	24182
NC_035107.1	16600000	16700000	24.909329	499.74189	14540
NC_035107.1	16700000	16800000	60.916551	1274.094316	30901
NC_035107.1	16800000	16900000	43.904528	944.282653	23768
NC_035107.1	16900000	17000000	59.468083	1448.470554	30730
NC_035107.1	17000000	17100000	57.610411	1179.460045	25484
NC_035107.1	17100000	17200000	37.694869	996.668017	21981
NC_035107.1	17200000	17300000	44.95714	1070.314351	25090
